Trade Date,ISIN,YTM / Yield
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020020031,7.23
December 2005,IN0020020031,7.23
December 2005,IN0020010040,7.37
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.37
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.21
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.21
December 2005,IN0020010107,7.21
December 2005,IN0020020031,7.22
December 2005,IN0020020122,6.90
December 2005,IN0020020031,7.22
December 2005,IN0020010107,7.21
December 2005,IN0020010107,7.21
December 2005,IN0020010040,7.37
December 2005,IN0020020031,7.23
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.37
December 2005,IN0020010107,7.21
December 2005,IN0020050012,7.49
December 2005,IN0020050012,7.49
December 2005,IN0020050012,7.49
December 2005,IN0020010107,7.21
December 2005,IN0020010107,7.21
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010107,7.21
December 2005,IN0020020031,7.23
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010107,7.22
December 2005,IN0020020031,7.22
December 2005,IN0020010115,6.70
December 2005,IN0020010107,7.21
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020020031,7.22
December 2005,IN0020020031,7.22
December 2005,IN0020020031,7.22
December 2005,IN0020020031,7.22
December 2005,IN0020010040,7.36
December 2005,IN0020020122,6.90
December 2005,IN0020020122,6.90
December 2005,IN0020020122,6.91
December 2005,IN0020020122,6.91
December 2005,IN0020020122,6.91
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020050012,7.49
December 2005,IN0020050012,7.48
December 2005,IN0020010040,7.36
December 2005,IN0020030048,7.31
December 2005,IN0020010107,7.22
December 2005,IN0020020031,7.23
December 2005,IN0020020064,6.58
December 2005,IN0020020031,7.23
December 2005,IN0020020031,7.23
December 2005,IN0020010107,7.22
December 2005,IN0020010040,7.36
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010040,7.36
December 2005,IN0020010107,7.21
December 2005,IN0020010040,7.37
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020010040,7.36
December 2005,IN0020020031,7.23
December 2005,IN0020020031,7.23
December 2005,IN0020010107,7.22
December 2005,IN0020020122,6.91
December 2005,IN0020020122,6.91
December 2005,IN002005Y018,5.82
December 2005,IN0020010107,7.21
December 2005,IN0020010107,7.21
December 2005,IN0020010107,7.21
December 2005,IN0020010107,7.21
December 2005,IN0020020031,7.22
December 2005,IN0020010040,7.36
December 2005,IN0020020064,6.58
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010040,7.36
December 2005,IN002005Z015,5.92
December 2005,IN0020010040,7.37
December 2005,IN3320050013,7.29
December 2005,IN3320050013,7.29
December 2005,IN0020010107,7.22
December 2005,IN002005Z015,5.74
December 2005,IN0020010107,7.22
December 2005,IN002005Z015,5.74
December 2005,IN0020010040,7.37
December 2005,IN002005Z015,5.95
December 2005,IN0020020122,6.91
December 2005,IN0020010107,7.22
December 2005,IN0020050012,7.49
December 2005,IN0020020072,7.41
December 2005,IN0020010057,6.70
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.21
December 2005,IN0020010040,7.37
December 2005,IN0020010107,7.22
December 2005,IN0020010115,6.69
December 2005,IN0020020031,7.23
December 2005,IN0020020130,7.10
December 2005,IN0020020031,7.22
December 2005,IN1920050011,7.27
December 2005,IN0020010107,7.21
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.21
December 2005,IN0020020122,6.90
December 2005,IN002005X010,5.56
December 2005,IN0020020031,7.23
December 2005,IN002005X010,5.56
December 2005,IN0020050012,7.49
December 2005,IN0020010107,7.22
December 2005,IN002004Z018,5.25
December 2005,IN002005Z015,5.70
December 2005,IN0020050012,7.49
December 2005,IN0020010040,7.36
December 2005,IN0020010107,7.22
December 2005,IN0020020072,7.41
December 2005,IN0020050012,7.50
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.21
December 2005,IN3120010019,7.05
December 2005,IN3120010019,7.05
December 2005,IN0020050012,7.49
December 2005,IN0020050012,7.49
December 2005,IN0020020031,7.22
December 2005,IN002005Y018,5.76
December 2005,IN0020020049,6.98
December 2005,IN0020010107,7.22
December 2005,IN0020010040,7.36
December 2005,IN0020010107,7.23
December 2005,IN1020000031,7.00
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.24
December 2005,IN0020010107,7.23
December 2005,IN0020020072,7.41
December 2005,IN0020020221,7.04
December 2005,IN002005Z015,5.98
December 2005,IN002005X010,5.56
December 2005,IN0020020221,7.04
December 2005,IN002005Y018,5.80
December 2005,IN002005X010,5.56
December 2005,IN002005X010,5.56
December 2005,IN0020020122,6.91
December 2005,IN002005X010,5.56
December 2005,IN0019990129,7.28
December 2005,IN002005Z015,5.75
December 2005,IN0020020247,7.29
December 2005,IN3320050013,7.34
December 2005,IN0020020247,7.32
December 2005,IN0020020049,7.01
December 2005,IN1320050017,7.34
December 2005,IN2220050016,7.34
December 2005,IN2720050011,7.34
December 2005,IN2120050017,7.34
December 2005,IN002005Z015,5.94
December 2005,IN0020020072,7.40
December 2005,IN0020020049,7.00
December 2005,IN0020020031,7.24
December 2005,IN0020010107,7.23
December 2005,IN002005X010,5.44
December 2005,IN0020050012,7.50
December 2005,IN0020010107,7.23
December 2005,IN002005Z015,5.98
December 2005,IN0020020247,7.31
December 2005,IN0020020247,7.28
December 2005,IN002005Z015,5.96
December 2005,IN002005Z015,5.96
December 2005,IN002005Z015,5.96
December 2005,IN0020020064,6.58
December 2005,IN0020010107,7.23
December 2005,IN0020020064,6.58
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020072,7.41
December 2005,IN0020050012,7.50
December 2005,IN0020020031,7.24
December 2005,IN0020010040,7.39
December 2005,IN0020010040,7.39
December 2005,IN0020010040,7.39
December 2005,IN0020020031,7.24
December 2005,IN0020020049,7.01
December 2005,IN0020020049,7.01
December 2005,IN0020020049,7.01
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.24
December 2005,IN0020020031,7.24
December 2005,IN0020020031,7.24
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.24
December 2005,IN0020020031,7.24
December 2005,IN0019980047,6.29
December 2005,IN002005Z015,5.90
December 2005,IN0020050012,7.50
December 2005,IN0020010040,7.39
December 2005,IN0020020072,7.41
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.24
December 2005,IN002005Z015,5.90
December 2005,IN0020020031,7.20
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.37
December 2005,IN0020020122,6.92
December 2005,IN0020010107,7.23
December 2005,IN002004Z018,5.60
December 2005,IN0020050012,7.48
December 2005,IN0020020031,7.24
December 2005,IN0020020031,7.24
December 2005,IN0020020122,6.88
December 2005,IN3320020024,7.07
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.23
December 2005,IN0020020163,7.28
December 2005,IN0020010040,7.36
December 2005,IN002005X010,5.60
December 2005,IN0020020072,7.40
December 2005,IN002005Z015,5.99
December 2005,IN0020020031,7.23
December 2005,IN0020020122,6.92
December 2005,IN002005Z015,5.99
December 2005,IN002005X010,5.36
December 2005,IN002005X010,5.55
December 2005,IN0020020031,7.25
December 2005,IN0020020031,7.25
December 2005,IN0020020031,7.25
December 2005,IN002005X010,5.56
December 2005,IN0020020163,7.24
December 2005,IN0020020031,7.22
December 2005,IN0020020072,7.40
December 2005,IN002005Z015,5.83
December 2005,IN002005Z015,5.83
December 2005,IN0020020031,7.23
December 2005,IN0020020171,7.32
December 2005,IN0020050012,7.50
December 2005,IN3320050021,7.34
December 2005,IN3119890017,6.84
December 2005,IN0020010107,7.23
December 2005,IN0020050012,7.51
December 2005,IN0020010107,7.23
December 2005,IN0020020023,6.79
December 2005,IN0019870073,6.20
December 2005,IN0019960056,6.00
December 2005,IN0020020072,7.41
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN0020000066,6.75
December 2005,IN002005X010,5.52
December 2005,IN0020030063,7.25
December 2005,IN0020020049,7.00
December 2005,IN0020000066,6.91
December 2005,IN0020010107,7.23
December 2005,IN3120050015,7.29
December 2005,IN2220050016,7.29
December 2005,IN0020020031,7.24
December 2005,IN0020010107,7.23
December 2005,IN0020020163,7.29
December 2005,IN0020020163,7.27
December 2005,IN0020010107,7.23
December 2005,IN0020050012,7.50
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.24
December 2005,IN0020010107,7.23
December 2005,IN002005X010,5.44
December 2005,IN0020010107,7.23
December 2005,IN0020000108,6.32
December 2005,IN0020010107,7.23
December 2005,IN0020050012,7.51
December 2005,IN0019990038,5.87
December 2005,IN0020020031,7.24
December 2005,IN0020010107,7.21
December 2005,IN0020020031,7.22
December 2005,IN002005Z015,5.85
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN002005Z015,5.85
December 2005,IN0020020072,7.41
December 2005,IN0020020072,7.41
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.22
December 2005,IN0020020072,7.41
December 2005,IN0020030063,7.28
December 2005,IN1920050011,7.32
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN1920050011,7.28
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020000108,6.35
December 2005,IN0020000108,6.35
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.24
December 2005,IN0019820037,6.92
December 2005,IN0019820037,6.89
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020020064,6.58
December 2005,IN0020020064,6.58
December 2005,IN0020020064,6.58
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020020049,7.01
December 2005,IN0020020049,7.01
December 2005,IN0020020049,7.01
December 2005,IN0020020049,7.01
December 2005,IN0020020049,7.01
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020049,7.01
December 2005,IN0020020049,7.01
December 2005,IN0020020049,7.01
December 2005,IN0020020049,7.00
December 2005,IN0020020049,7.01
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020049,7.00
December 2005,IN0020020049,7.00
December 2005,IN0020020049,7.00
December 2005,IN0020020049,7.00
December 2005,IN0020020049,7.00
December 2005,IN0020020049,7.00
December 2005,IN0020020049,7.00
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020049,7.00
December 2005,IN0020020049,7.00
December 2005,IN0020020031,7.24
December 2005,IN0020010040,7.38
December 2005,IN0020020049,7.00
December 2005,IN0020020031,7.24
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.22
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020020049,7.00
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020020122,6.91
December 2005,IN0020020049,7.00
December 2005,IN0020020049,7.00
December 2005,IN0020020122,6.92
December 2005,IN0020020049,7.01
December 2005,IN0020020064,6.58
December 2005,IN002005Z015,5.99
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020020031,7.24
December 2005,IN0020020031,7.24
December 2005,IN0020020031,7.24
December 2005,IN0020020031,7.24
December 2005,IN002005X010,5.65
December 2005,IN0020020031,7.24
December 2005,IN0020010107,7.23
December 2005,IN0020020049,7.00
December 2005,IN0020020031,7.24
December 2005,IN0020020122,6.92
December 2005,IN002005Z015,5.99
December 2005,IN002005Z015,5.98
December 2005,IN002005Z015,5.98
December 2005,IN0020020049,7.00
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.24
December 2005,IN0020050012,7.49
December 2005,IN0020020064,6.59
December 2005,IN0020020064,6.59
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020049,7.01
December 2005,IN0020020049,7.01
December 2005,IN0020020031,7.24
December 2005,IN0020020031,7.24
December 2005,IN0020020031,7.24
December 2005,IN0020010107,7.23
December 2005,IN1919990011,6.89
December 2005,IN3320000018,7.03
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.24
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN002005Z015,5.97
December 2005,IN0020010107,7.23
December 2005,IN0019980344,6.71
December 2005,IN0020020221,7.03
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0019980047,6.30
December 2005,IN1020000031,7.00
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN0020020122,6.91
December 2005,IN0020020122,6.91
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.21
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020020122,6.91
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020020049,7.01
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.38
December 2005,IN002005Z015,5.99
December 2005,IN0020020049,7.00
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.16
December 2005,IN0020010107,7.23
December 2005,IN0020030063,7.25
December 2005,IN0020020072,7.39
December 2005,IN0020020064,6.58
December 2005,IN002005Z015,5.98
December 2005,IN002005Z015,5.98
December 2005,IN0020030048,7.34
December 2005,IN0019800021,6.55
December 2005,IN3120050015,7.34
December 2005,IN0020020064,6.58
December 2005,IN0020020049,7.00
December 2005,IN2220040058,7.27
December 2005,IN002005Y018,5.65
December 2005,IN3420040062,7.27
December 2005,IN002005Y018,5.65
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.24
December 2005,IN0020050012,7.50
December 2005,IN002005X010,5.58
December 2005,IN002005X010,5.58
December 2005,IN0019980344,6.71
December 2005,IN0020010040,7.39
December 2005,IN0020020247,7.28
December 2005,IN0020020122,6.92
December 2005,IN0020010107,7.24
December 2005,IN0020030055,7.36
December 2005,IN0020020163,7.26
December 2005,IN0020050012,7.50
December 2005,IN0020010107,7.23
December 2005,IN0020020072,7.42
December 2005,IN0020020031,7.25
December 2005,IN0020020072,7.42
December 2005,IN0020040039,7.51
December 2005,IN0020020064,6.60
December 2005,IN0020020049,7.02
December 2005,IN0020010040,7.39
December 2005,IN0020010040,7.39
December 2005,IN0020010040,7.39
December 2005,IN0020040039,7.52
December 2005,IN0020020049,7.02
December 2005,IN0019990129,7.24
December 2005,IN002005Z015,5.75
December 2005,IN0020010107,7.24
December 2005,IN002005X010,5.61
December 2005,IN002005Y018,5.84
December 2005,IN0020020171,7.32
December 2005,IN0020030063,7.25
December 2005,IN0020050012,7.48
December 2005,IN0020020031,7.22
December 2005,IN3320050021,7.34
December 2005,IN3320050021,7.34
December 2005,IN0020050012,7.50
December 2005,IN0020010107,7.24
December 2005,IN0019990129,7.24
December 2005,IN0020050012,7.50
December 2005,IN0019990129,7.24
December 2005,IN0020020171,7.32
December 2005,IN3320050021,7.34
December 2005,IN002005Z015,5.95
December 2005,IN2220040058,7.27
December 2005,IN0020010040,7.39
December 2005,IN0020020072,7.42
December 2005,IN0020010107,7.24
December 2005,IN002005Y018,5.70
December 2005,IN0020020031,7.25
December 2005,IN0020020031,7.25
December 2005,IN0020020163,7.30
December 2005,IN0020050012,7.50
December 2005,IN0020050012,7.50
December 2005,IN0020020163,7.25
December 2005,IN2220050016,7.29
December 2005,IN0020020023,6.76
December 2005,IN0020020072,7.41
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.24
December 2005,IN0020020023,6.80
December 2005,IN002004Z018,5.64
December 2005,IN0020030063,7.25
December 2005,IN0020020031,7.26
December 2005,IN0020050012,7.50
December 2005,IN0020010115,6.69
December 2005,IN0019990038,5.94
December 2005,IN0020020031,7.26
December 2005,IN0020010107,7.23
December 2005,IN0019800021,6.57
December 2005,IN0020010107,7.24
December 2005,IN0020050012,7.50
December 2005,IN0020020171,7.38
December 2005,IN002005Z015,5.85
December 2005,IN002005Z015,5.91
December 2005,IN0020010115,6.68
December 2005,IN3320050021,7.32
December 2005,IN0020040039,7.51
December 2005,IN0020020072,7.42
December 2005,IN0020010107,7.22
December 2005,IN0020010107,7.22
December 2005,IN0020010040,7.39
December 2005,IN0020010040,7.39
December 2005,IN0020020031,7.26
December 2005,IN0020020031,7.26
December 2005,IN0020050012,7.50
December 2005,IN1920050011,7.29
December 2005,IN0020010115,6.68
December 2005,IN1920040046,7.30
December 2005,IN1020050010,7.29
December 2005,IN0020020031,7.23
December 2005,IN0020010040,7.38
December 2005,IN0020020031,7.25
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.39
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020072,7.40
December 2005,IN0020020072,7.40
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.39
December 2005,IN0020010107,7.24
December 2005,IN0020010040,7.39
December 2005,IN0020010107,7.23
December 2005,IN0020020072,7.41
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020020031,7.25
December 2005,IN0020010107,7.23
December 2005,IN0020010057,6.71
December 2005,IN0020020072,7.40
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.39
December 2005,IN0020020072,7.40
December 2005,IN0020020072,7.40
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010040,7.39
December 2005,IN0020010040,7.39
December 2005,IN0020010040,7.39
December 2005,IN0020010040,7.39
December 2005,IN0020020049,7.01
December 2005,IN0020020064,6.59
December 2005,IN0020020031,7.25
December 2005,IN0020020031,7.25
December 2005,IN0020010107,7.24
December 2005,IN0020020031,7.25
December 2005,IN0020010115,6.69
December 2005,IN0020020031,7.25
December 2005,IN0020010107,7.24
December 2005,IN0020020031,7.25
December 2005,IN0020020049,7.01
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.24
December 2005,IN0020020031,7.25
December 2005,IN0020020031,7.25
December 2005,IN0020010107,7.24
December 2005,IN0020020031,7.26
December 2005,IN0020020031,7.26
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020050012,7.50
December 2005,IN0020020031,7.25
December 2005,IN0020020031,7.26
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020020031,7.25
December 2005,IN0020050012,7.50
December 2005,IN0020050012,7.50
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020020031,7.25
December 2005,IN0020020031,7.25
December 2005,IN0020020031,7.25
December 2005,IN0020050012,7.50
December 2005,IN0020020031,7.25
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.24
December 2005,IN0020020072,7.40
December 2005,IN0020010040,7.38
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020020122,6.92
December 2005,IN0020020122,6.92
December 2005,IN0020010040,7.39
December 2005,IN0020020049,7.01
December 2005,IN0020020072,7.42
December 2005,IN0020010040,7.39
December 2005,IN0020020122,6.92
December 2005,IN0020020064,6.59
December 2005,IN0020020064,6.59
December 2005,IN0020010040,7.39
December 2005,IN0020010107,7.24
December 2005,IN0020010040,7.39
December 2005,IN002004Z018,5.40
December 2005,IN1520020067,7.33
December 2005,IN0020020163,7.27
December 2005,IN0019990038,5.94
December 2005,IN0020020064,6.60
December 2005,IN1920050011,7.26
December 2005,IN002005X010,5.40
December 2005,IN002005X010,5.60
December 2005,IN0020050012,7.50
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020030048,7.30
December 2005,IN002005Z015,6.00
December 2005,IN0020020049,7.02
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010040,7.40
December 2005,IN0020010040,7.40
December 2005,IN0020050012,7.50
December 2005,IN0020050012,7.50
December 2005,IN0020010107,7.24
December 2005,IN0020010040,7.40
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010040,7.40
December 2005,IN0020020171,7.40
December 2005,IN0020010040,7.40
December 2005,IN0020010040,7.40
December 2005,IN0020050012,7.50
December 2005,IN0019980062,6.19
December 2005,IN002005X010,5.72
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020020049,7.02
December 2005,IN0020020049,7.02
December 2005,IN0020050012,7.50
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020050012,7.50
December 2005,IN0020020072,7.43
December 2005,IN0020030063,7.29
December 2005,IN0020010107,7.24
December 2005,IN002005X010,5.70
December 2005,IN3320050021,7.34
December 2005,IN002005Z015,6.00
December 2005,IN002005Z015,6.00
December 2005,IN0020020049,7.02
December 2005,IN1020050010,7.29
December 2005,IN0020020049,7.02
December 2005,IN0020020049,7.02
December 2005,IN0020020072,7.42
December 2005,IN0020020072,7.42
December 2005,IN0020010115,6.69
December 2005,IN0020010040,7.40
December 2005,IN0020050012,7.51
December 2005,IN0020050012,7.50
December 2005,IN0019990129,7.26
December 2005,IN0019990129,7.26
December 2005,IN0020020064,6.59
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN002005X010,6.25
December 2005,IN0020010107,7.24
December 2005,IN0020050012,7.51
December 2005,IN0020050012,7.50
December 2005,IN0019980187,7.06
December 2005,IN0019980229,6.25
December 2005,IN0020030022,7.37
December 2005,IN1419880019,6.07
December 2005,IN0020000082,6.73
December 2005,IN0020050012,7.51
December 2005,IN0020050012,7.50
December 2005,IN2219960035,6.90
December 2005,IN2119970027,6.90
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN1920050011,7.26
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.24
December 2005,IN0020030048,7.33
December 2005,IN0020050012,7.50
December 2005,IN0020030022,7.12
December 2005,IN002005Z015,6.00
December 2005,IN002005Z015,6.00
December 2005,IN002005Y018,5.60
December 2005,IN002005Y018,5.60
December 2005,IN002005Z015,6.00
December 2005,IN3320050021,7.34
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN3320050021,7.32
December 2005,IN002005Y018,5.60
December 2005,IN0020010107,7.24
December 2005,IN002005Z015,6.00
December 2005,IN0020020122,6.92
December 2005,IN002005Z015,6.00
December 2005,IN0020010107,7.24
December 2005,IN1520010043,7.07
December 2005,IN1520020067,7.25
December 2005,IN0019980047,6.35
December 2005,IN0020020023,6.78
December 2005,IN0020020106,7.47
December 2005,IN0020020163,7.26
December 2005,IN0020030048,7.30
December 2005,IN0020030048,7.31
December 2005,IN0020020072,7.43
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020020049,7.02
December 2005,IN0020010107,7.24
December 2005,IN0020010107,7.24
December 2005,IN0020010040,7.39
December 2005,IN0020010040,7.39
December 2005,IN0020010040,7.39
December 2005,IN0020010107,7.24
December 2005,IN0020010040,7.39
December 2005,IN0020010107,7.24
December 2005,IN0020020064,6.59
December 2005,IN0020010107,7.24
December 2005,IN0020020031,7.25
December 2005,IN0020020064,6.59
December 2005,IN0020010040,7.39
December 2005,IN0020020049,7.02
December 2005,IN0020020122,6.92
December 2005,IN0020050012,7.51
December 2005,IN0020050012,7.50
December 2005,IN0020010107,7.23
December 2005,IN0020020064,6.59
December 2005,IN0020010107,7.23
December 2005,IN0020010107,7.23
December 2005,IN0020050012,7.51
December 2005,IN0020010107,7.24
December 2005,IN0020020049,7.01
December 2005,IN0020050012,7.50
December 2005,IN0020010040,7.40
December 2005,IN3320050021,7.32
December 2005,IN0020050012,7.50
December 2005,IN0019800021,6.64
December 2005,IN3320050021,7.32
December 2005,IN0020010040,7.39
December 2005,IN0020030048,7.29
December 2005,IN0020050012,7.50
December 2005,IN0019890030,6.58
December 2005,IN002005X010,5.47
December 2005,IN0020010040,7.39
December 2005,IN0019990129,7.20
December 2005,IN0019990129,7.21
December 2005,IN0020010107,7.24
December 2005,IN002005Z015,5.98
December 2005,IN002005Z015,5.98
December 2005,IN0020020031,7.25
December 2005,IN002005Z015,5.98
December 2005,IN002005Z015,5.98
December 2005,IN0020010107,7.23
December 2005,IN0019990129,7.20
December 2005,IN0019860033,6.06
December 2005,IN0019990038,6.00
December 2005,IN0020010107,7.24
December 2005,IN0020020163,7.26
December 2005,IN0020010040,7.39
