Trade Date,ISIN,YTM / Yield
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.61
September 2006,IN0020010057,7.42
September 2006,IN0020010057,7.42
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.66
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.43
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020060219,7.63
September 2006,IN0020060045,8.38
September 2006,IN0020060045,8.38
September 2006,IN0020060219,7.63
September 2006,IN0020010057,7.43
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060045,8.38
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.42
September 2006,IN0020010057,7.42
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020020049,7.56
September 2006,IN0020060219,7.62
September 2006,IN0020020049,7.55
September 2006,IN0020010107,7.66
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.67
September 2006,IN0020060045,8.38
September 2006,IN0020010107,7.67
September 2006,IN0020060045,8.38
September 2006,IN0020060219,7.62
September 2006,IN0020060045,8.38
September 2006,IN0020060219,7.59
September 2006,IN0020060045,8.38
September 2006,IN0020010057,7.43
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060045,8.39
September 2006,IN0020060045,8.39
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.63
September 2006,IN0020040039,8.37
September 2006,IN0020040039,8.38
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020040039,8.37
September 2006,IN0020040039,8.36
September 2006,IN0020060045,8.38
September 2006,IN0020060045,8.38
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020060219,7.62
September 2006,IN0020020049,7.56
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020020049,7.56
September 2006,IN0020010107,7.67
September 2006,IN0019980344,7.50
September 2006,IN0020040039,8.37
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.43
September 2006,IN0020010107,7.68
September 2006,IN0020010057,7.43
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.62
September 2006,IN0020040039,8.38
September 2006,IN0020020049,7.56
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020020049,7.56
September 2006,IN0020020049,7.56
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020020049,7.57
September 2006,IN0020020049,7.57
September 2006,IN0020060219,7.60
September 2006,IN0020020049,7.57
September 2006,IN0020020049,7.57
September 2006,IN0020020049,7.57
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.43
September 2006,IN0020010107,7.67
September 2006,IN0020020049,7.57
September 2006,IN0020010057,7.42
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.43
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.42
September 2006,IN0020010107,7.67
September 2006,IN0020020049,7.56
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.68
September 2006,IN0020020049,7.56
September 2006,IN0020040039,8.37
September 2006,IN0020020049,7.56
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.42
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010057,7.43
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020020049,7.56
September 2006,IN0020060219,7.60
September 2006,IN0020020049,7.56
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.61
September 2006,IN0020020049,7.56
September 2006,IN0020060219,7.62
September 2006,IN0020040039,8.37
September 2006,IN0020040039,8.37
September 2006,IN0020010057,7.42
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020020049,7.56
September 2006,IN0020010057,7.42
September 2006,IN0020010057,7.42
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.41
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.61
September 2006,IN0020020049,7.58
September 2006,IN0020060045,8.38
September 2006,IN0020010057,7.41
September 2006,IN0020060219,7.62
September 2006,IN0020020049,7.56
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060045,8.38
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010107,7.67
September 2006,IN0020060045,8.38
September 2006,IN0020060045,8.38
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010057,7.41
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060045,8.37
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020060045,8.37
September 2006,IN0020040039,8.36
September 2006,IN0020040039,8.36
September 2006,IN0020060045,8.37
September 2006,IN0020060045,8.37
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010057,7.42
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.42
September 2006,IN0020050087,8.13
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.40
September 2006,IN0020010057,7.40
September 2006,IN0020010057,7.40
September 2006,IN0020010057,7.40
September 2006,IN0020010057,7.40
September 2006,IN0020060045,8.37
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010057,7.40
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010057,7.40
September 2006,IN0020010057,7.40
September 2006,IN0020010057,7.40
September 2006,IN0020010057,7.40
September 2006,IN0020010057,7.40
September 2006,IN0020020049,7.55
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020040039,8.36
September 2006,IN0020040039,8.36
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060045,8.37
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020060219,7.61
September 2006,IN0020010057,7.40
September 2006,IN0020060045,8.37
September 2006,IN0020010057,7.39
September 2006,IN0020060045,8.36
September 2006,IN0020040039,8.35
September 2006,IN0020060045,8.36
September 2006,IN0020060219,7.61
September 2006,IN0020020064,7.29
September 2006,IN0020010057,7.39
September 2006,IN0020010057,7.39
September 2006,IN0020060045,8.36
September 2006,IN0020060219,7.61
September 2006,IN0020010057,7.39
September 2006,IN0020010057,7.39
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.66
September 2006,IN0020020049,7.55
September 2006,IN0020040039,8.35
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020020049,7.55
September 2006,IN0020060219,7.60
September 2006,IN0020020049,7.54
September 2006,IN0020020049,7.54
September 2006,IN0020020049,7.54
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020040039,8.35
September 2006,IN0020010107,7.66
September 2006,IN0020010057,7.39
September 2006,IN0020010057,7.39
September 2006,IN0020010057,7.39
September 2006,IN0020010057,7.39
September 2006,IN0020010057,7.39
September 2006,IN0020010057,7.39
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020040039,8.35
September 2006,IN0020040039,8.35
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020060219,7.60
September 2006,IN0020050095,8.36
September 2006,IN0020060219,7.60
September 2006,IN0020040039,8.35
September 2006,IN0020060045,8.36
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020010057,7.40
September 2006,IN0020060045,8.36
September 2006,IN0020010057,7.40
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020050087,8.13
September 2006,IN0020060219,7.61
September 2006,IN0020040039,8.36
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010057,7.39
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.61
September 2006,IN0020010057,7.39
September 2006,IN0020060045,8.36
September 2006,IN0020010057,7.39
September 2006,IN0020050095,8.36
September 2006,IN0020010107,7.67
September 2006,IN0020030055,8.08
September 2006,IN0020010057,7.39
September 2006,IN0020010057,7.40
September 2006,IN0020010057,7.40
September 2006,IN0020060045,8.36
September 2006,IN0020040039,8.35
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.66
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060045,8.36
September 2006,IN0020010057,7.39
September 2006,IN0020010057,7.39
September 2006,IN0020040039,8.35
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060045,8.36
September 2006,IN0020060045,8.36
September 2006,IN0020040039,8.35
September 2006,IN0020040039,8.34
September 2006,IN0020040039,8.35
September 2006,IN0020040039,8.34
September 2006,IN0020040039,8.34
September 2006,IN0020040039,8.34
September 2006,IN0020010107,7.66
September 2006,IN0020060045,8.36
September 2006,IN0020060045,8.36
September 2006,IN0020040039,8.34
September 2006,IN0020060045,8.36
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.67
September 2006,IN0020010107,7.66
September 2006,IN0020020049,7.54
September 2006,IN0020020049,7.54
September 2006,IN0020010107,7.66
September 2006,IN0020010107,7.66
September 2006,IN0020050095,8.36
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.66
September 2006,IN0020060219,7.62
September 2006,IN0019980344,7.50
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060045,8.36
September 2006,IN0020060045,8.36
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.40
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010057,7.40
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060318,8.00
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020020049,7.55
September 2006,IN0020060219,7.62
September 2006,IN0020010016,7.85
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.66
September 2006,IN0020010057,7.40
September 2006,IN0020010107,7.68
September 2006,IN0020020049,7.55
September 2006,IN0020040039,8.36
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN002006Z021,6.87
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.67
September 2006,IN0020050095,8.35
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0019980344,7.50
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020050087,8.12
September 2006,IN0020040039,8.37
September 2006,IN0020010107,7.67
September 2006,IN0019980047,7.00
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.40
September 2006,IN0020010057,7.40
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.67
September 2006,IN0020060318,7.97
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.40
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020050087,8.12
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020040039,8.36
September 2006,IN0020010107,7.67
September 2006,IN0020040039,8.36
September 2006,IN0020040039,8.36
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020040039,8.36
September 2006,IN0020040039,8.36
September 2006,IN0020060219,7.62
September 2006,IN2120060016,7.90
September 2006,IN0019980344,7.49
September 2006,IN0020060219,7.63
September 2006,IN0020010057,7.41
September 2006,IN0020060219,7.61
September 2006,IN0020040039,8.36
September 2006,IN0020020049,7.59
September 2006,IN0020060219,7.62
September 2006,IN0020050095,8.34
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.61
September 2006,IN0020060219,7.61
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.41
September 2006,IN0020060219,7.62
September 2006,IN0020050087,8.12
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020040039,8.35
September 2006,IN0020060318,7.97
September 2006,IN0019880031,7.02
September 2006,IN0019880031,7.02
September 2006,IN0019980344,7.49
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.41
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020040039,8.36
September 2006,IN0020040039,8.36
September 2006,IN0020040039,8.36
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.63
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020010107,7.67
September 2006,IN0019870073,6.95
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0019870073,6.95
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010057,7.41
September 2006,IN0020050095,8.51
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.61
September 2006,IN0020050095,8.51
September 2006,IN0020010107,7.67
September 2006,IN0020040039,8.36
September 2006,IN0020010107,7.68
September 2006,IN0020010057,7.41
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020030055,8.02
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010057,7.39
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010057,7.42
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020010057,7.42
September 2006,IN0020010057,7.42
September 2006,IN0020060045,8.38
September 2006,IN0020040039,8.37
September 2006,IN0020010057,7.42
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020050095,8.35
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.62
September 2006,IN0020040039,8.36
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.62
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020010107,7.67
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.62
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020010057,7.43
September 2006,IN0020010057,7.43
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020040039,8.37
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.63
September 2006,IN0020010057,7.41
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020010057,7.41
September 2006,IN0020010057,7.41
September 2006,IN0020060219,7.62
September 2006,IN0020020049,7.55
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020020049,7.55
September 2006,IN0020040039,8.37
September 2006,IN0020060219,7.63
September 2006,IN0020060219,7.63
September 2006,IN0020010107,7.68
September 2006,IN0020060219,7.63
